,graph_id,aufb_typ,aufb_quelle,aufb_letzte_akt,aufb_bezeichnung,aufb_normalform,aufb_normalform_id,graph_mitgliedschaften_anzahl
6663,orig_lobbyregister_2022-06-29_#0006664,lobbyregister_membership,lobbyregister,2022-06-29,European Society for Trauma & Emergency Surgery (ESTES),European Society for Trauma & Emergency Surgery (ESTES),norm_lobbyregister_eintrag_2022-09-19_#0010333,
6664,orig_lobbyregister_2022-08-02_#0006665,lobbyregister_membership,lobbyregister,2022-08-02,European Society of Anaesthesiology and Intensive Care (ESAIC),European Society of Anaesthesiology and Intensive Care (ESAIC),norm_lobbyregister_eintrag_2022-09-19_#0010334,
6665,orig_lobbyregister_2022-03-01_#0006666,lobbyregister_membership,lobbyregister,2022-03-01,European Society of Cardiology (ESC),European Society of Cardiology (ESC),norm_lobbyregister_eintrag_2022-09-19_#0010335,
6666,orig_lobbyregister_2022-06-20_#0006667,lobbyregister_membership,lobbyregister,2022-06-20,European Society of Digital Sovereignty e.V. (DSfDS),European Society of Digital Sovereignty e.V. (DSfDS),norm_lobbyregister_eintrag_2022-09-19_#0010336,
6667,orig_lobbyregister_2022-02-15_#0006668,lobbyregister_membership,lobbyregister,2022-02-15,European Society of Intensive Care Medicine,European Society of Intensive Care Medicine,norm_lobbyregister_eintrag_2022-09-19_#0010337,
6668,orig_lobbyregister_2022-03-25_#0006669,lobbyregister_membership,lobbyregister,2022-03-25,European Society of Neuroradiology,European Society of Neuroradiology,norm_lobbyregister_eintrag_2022-09-19_#0010338,
6669,orig_lobbyregister_2022-03-22_#0006670,lobbyregister_membership,lobbyregister,2022-03-22,European Society of Ophthalmology,European Society of Ophthalmology,norm_lobbyregister_eintrag_2022-09-19_#0010339,
6670,orig_lobbyregister_2022-04-04_#0006671,lobbyregister_membership,lobbyregister,2022-04-04,European Society of Pediatric Radiology,European Society of Pediatric Radiology,norm_lobbyregister_eintrag_2022-09-19_#0010340,
6671,orig_lobbyregister_2022-04-29_#0006672,lobbyregister_membership,lobbyregister,2022-04-29,European Society of Residents in Urology (ESRU),European Society of Residents in Urology (ESRU),norm_lobbyregister_eintrag_2022-09-19_#0010341,
6672,orig_lobbyregister_2022-07-01_#0006673,lobbyregister_membership,lobbyregister,2022-07-01,European Solar Manufacturing Council,European Solar Manufacturing Council,norm_lobbyregister_eintrag_2022-09-19_#0010342,
6673,orig_lobbyregister_2022-02-23_#0006674,lobbyregister_membership,lobbyregister,2022-02-23,European Solar-Shading Organization,European Solar-Shading Organization,norm_lobbyregister_eintrag_2022-09-19_#0010343,
6674,orig_lobbyregister_2022-03-10_#0006675,lobbyregister_membership,lobbyregister,2022-03-10,European Speleological Federation FSE,European Speleological Federation FSE,norm_lobbyregister_eintrag_2022-09-19_#0010347,
6675,orig_lobbyregister_2022-03-30_#0006676,lobbyregister_membership,lobbyregister,2022-03-30,European Startup Network,European Startup Network,norm_lobbyregister_eintrag_2022-09-19_#0010348,
6676,orig_lobbyregister_2022-03-01_#0006677,lobbyregister_membership,lobbyregister,2022-03-01,European State Lotteries and Toto Association,European State Lotteries and Toto Association,norm_lobbyregister_eintrag_2022-09-19_#0010349,
6677,orig_lobbyregister_2022-04-11_#0006678,lobbyregister_membership,lobbyregister,2022-04-11,European Steel Tube Association,European Steel Tube Association,norm_lobbyregister_eintrag_2022-09-19_#0010350,
6678,orig_lobbyregister_2022-05-17_#0006679,lobbyregister_membership,lobbyregister,2022-05-17,European Sunlight Association a.s.b.l.,European Sunlight Association a.s.b.l.,norm_lobbyregister_eintrag_2022-09-19_#0010351,
6679,orig_lobbyregister_2022-06-13_#0006680,lobbyregister_membership,lobbyregister,2022-06-13,European Sustainable Business Federation,European Sustainable Business Federation,norm_lobbyregister_eintrag_2022-09-19_#0010352,
6680,orig_lobbyregister_2022-04-13_#0006681,lobbyregister_membership,lobbyregister,2022-04-13,European Sustainable Development Network (https://www.esdn.eu/),European Sustainable Development Network (https://www.esdn.eu/),norm_lobbyregister_eintrag_2022-09-19_#0010353,
6681,orig_lobbyregister_2022-03-03_#0006682,lobbyregister_membership,lobbyregister,2022-03-03,European Tech Alliance,European Tech Alliance,norm_lobbyregister_eintrag_2022-09-19_#0010354,
6682,orig_lobbyregister_2022-06-30_#0006683,lobbyregister_membership,lobbyregister,2022-06-30,European Technology Platform for the Future of Textiles and Clothing (Textile ETP),European Technology Platform for the Future of Textiles and Clothing (Textile ETP),norm_lobbyregister_eintrag_2022-09-19_#0010355,
6683,orig_lobbyregister_2022-06-09_#0006684,lobbyregister_membership,lobbyregister,2022-06-09,European Telecommunications Standards Institute (ETSI) https://www.etsi.org/,European Telecommunications Standards Institute (ETSI) https://www.etsi.org/,norm_lobbyregister_eintrag_2022-09-19_#0010356,
6684,orig_lobbyregister_2022-05-13_#0006685,lobbyregister_membership,lobbyregister,2022-05-13,European Textile Services Association,European Textile Services Association,norm_lobbyregister_eintrag_2022-09-19_#0010357,
6685,orig_lobbyregister_2022-01-28_#0006686,lobbyregister_membership,lobbyregister,2022-01-28,European Tobacco Harm Reduction Advocates (ETHRA),European Tobacco Harm Reduction Advocates (ETHRA),norm_lobbyregister_eintrag_2022-09-19_#0010358,
6686,orig_lobbyregister_2022-02-25_#0006687,lobbyregister_membership,lobbyregister,2022-02-25,European Tour Operation Association (ETOA),European Tour Operation Association (ETOA),norm_lobbyregister_eintrag_2022-09-19_#0010359,
6687,orig_lobbyregister_2022-07-01_#0006688,lobbyregister_membership,lobbyregister,2022-07-01,European Trade Promotion Organisations (ETPO),European Trade Promotion Organisations (ETPO),norm_lobbyregister_eintrag_2022-09-19_#0010360,
6688,orig_lobbyregister_2022-07-01_#0006689,lobbyregister_membership,lobbyregister,2022-07-01,European Trade Promotion Organisations Working Group of Information Professionals (ETPO WGIP),European Trade Promotion Organisations Working Group of Information Professionals (ETPO WGIP),norm_lobbyregister_eintrag_2022-09-19_#0010361,
6689,orig_lobbyregister_2022-06-17_#0006690,lobbyregister_membership,lobbyregister,2022-06-17,European Tranporty Safety Council,European Tranporty Safety Council,norm_lobbyregister_eintrag_2022-09-19_#0010362,
6690,orig_lobbyregister_2022-09-09_#0006691,lobbyregister_membership,lobbyregister,2022-09-09,European Transport Safety Council (ETSC),European Transport Safety Council (ETSC),norm_lobbyregister_eintrag_2022-09-19_#0010363,
6691,orig_lobbyregister_2022-02-25_#0006692,lobbyregister_membership,lobbyregister,2022-02-25,European Travel Commission (ETC),European Travel Commission (ETC),norm_lobbyregister_eintrag_2022-09-19_#0010364,
6692,orig_lobbyregister_2022-03-18_#0006693,lobbyregister_membership,lobbyregister,2022-03-18,European Tug of War Federation (ETWF),European Tug of War Federation (ETWF),norm_lobbyregister_eintrag_2022-09-19_#0010366,
6693,orig_lobbyregister_2022-07-06_#0006694,lobbyregister_membership,lobbyregister,2022-07-06,European Tyre and Rim Technical Organisation (ETRTO),European Tyre and Rim Technical Organisation (ETRTO),norm_lobbyregister_eintrag_2022-09-19_#0010367,
6694,orig_lobbyregister_2022-04-04_#0006695,lobbyregister_membership,lobbyregister,2022-04-04,European Union for School and University Health and Medicine (EUSUHM),European Union for School and University Health and Medicine (EUSUHM),norm_lobbyregister_eintrag_2022-09-19_#0010369,
6695,orig_lobbyregister_2022-02-25_#0006696,lobbyregister_membership,lobbyregister,2022-02-25,European Union of Electrical Wholesalers (EUEW),European Union of Electrical Wholesalers (EUEW),norm_lobbyregister_eintrag_2022-09-19_#0010374,
6696,orig_lobbyregister_2022-02-11_#0006697,lobbyregister_membership,lobbyregister,2022-02-11,European Union of Medical Specialists,European Union of Medical Specialists,norm_lobbyregister_eintrag_2022-09-19_#0010375,
6697,orig_lobbyregister_2022-03-01_#0006698,lobbyregister_membership,lobbyregister,2022-03-01,European Union of Medical Specialists (UEMS: Union Européenne des Médecins Spécialistes),European Union of Medical Specialists (UEMS: Union Européenne des Médecins Spécialistes),norm_lobbyregister_eintrag_2022-09-19_#0010376,
6698,orig_lobbyregister_2022-08-19_#0006699,lobbyregister_membership,lobbyregister,2022-08-19,European Union of Medical Specialists (UEMS),European Union of Medical Specialists (UEMS),norm_lobbyregister_eintrag_2022-09-19_#0010377,
6699,orig_lobbyregister_2022-04-28_#0006700,lobbyregister_membership,lobbyregister,2022-04-28,European Union of Medical Specialists (UEMS-EBDV),European Union of Medical Specialists (UEMS-EBDV),norm_lobbyregister_eintrag_2022-09-19_#0010378,
6700,orig_lobbyregister_2022-01-10_#0006701,lobbyregister_membership,lobbyregister,2022-01-10,European University Association (EUA),European University Association (EUA),norm_lobbyregister_eintrag_2022-09-19_#0010379,
6701,orig_lobbyregister_2022-02-28_#0006702,lobbyregister_membership,lobbyregister,2022-02-28,European University Sports Federation (EUSA),European University Sports Federation (EUSA),norm_lobbyregister_eintrag_2022-09-19_#0010380,
6702,orig_lobbyregister_2022-03-21_#0006703,lobbyregister_membership,lobbyregister,2022-03-21,European Vegetarian Union e.V.,European Vegetarian Union e.V.,norm_lobbyregister_eintrag_2022-09-19_#0010381,
6703,orig_lobbyregister_2022-03-31_#0006704,lobbyregister_membership,lobbyregister,2022-03-31,European Vending & Coffee Service Association,European Vending & Coffee Service Association,norm_lobbyregister_eintrag_2022-09-19_#0010382,
6704,orig_lobbyregister_2022-03-14_#0006705,lobbyregister_membership,lobbyregister,2022-03-14,European Ventilation Industry Association,European Ventilation Industry Association,norm_lobbyregister_eintrag_2022-09-19_#0010383,
6705,orig_lobbyregister_2022-07-23_#0006706,lobbyregister_membership,lobbyregister,2022-07-23,European Venture Philanthrophy Association,European Venture Philanthrophy Association,norm_lobbyregister_eintrag_2022-09-19_#0010384,
6706,orig_lobbyregister_2022-06-13_#0006707,lobbyregister_membership,lobbyregister,2022-06-13,European Venture Philanthropy Association,European Venture Philanthropy Association,norm_lobbyregister_eintrag_2022-09-19_#0010385,
6707,orig_lobbyregister_2022-07-04_#0006708,lobbyregister_membership,lobbyregister,2022-07-04,European Venture Philanthropy Association (EVPA),European Venture Philanthropy Association (EVPA),norm_lobbyregister_eintrag_2022-09-19_#0010386,
6708,orig_lobbyregister_2022-06-29_#0006709,lobbyregister_membership,lobbyregister,2022-06-29,European Waste-based & Advanced Biofuels Association (EWABA),European Waste-based & Advanced Biofuels Association (EWABA),norm_lobbyregister_eintrag_2022-09-19_#0010387,
6709,orig_lobbyregister_2022-02-23_#0006710,lobbyregister_membership,lobbyregister,2022-02-23,European Water Association (EWA),European Water Association (EWA),norm_lobbyregister_eintrag_2022-09-19_#0010388,
6710,orig_lobbyregister_2022-02-28_#0006711,lobbyregister_membership,lobbyregister,2022-02-28,European Women's Lobby (Brüssel),European Women's Lobby (Brüssel),norm_lobbyregister_eintrag_2022-09-19_#0010389,
6711,orig_lobbyregister_2022-02-25_#0006712,lobbyregister_membership,lobbyregister,2022-02-25,European Women Lawyers Association (AISBL/Belgien),European Women Lawyers Association (AISBL/Belgien),norm_lobbyregister_eintrag_2022-09-19_#0010390,
6712,orig_lobbyregister_2022-05-29_#0006713,lobbyregister_membership,lobbyregister,2022-05-29,European Working Community for Food-Inspection and Consumer Protection (EWFC),European Working Community for Food-Inspection and Consumer Protection (EWFC),norm_lobbyregister_eintrag_2022-09-19_#0010391,
6713,orig_lobbyregister_2022-08-16_#0006714,lobbyregister_membership,lobbyregister,2022-08-16,Europe Beyond Coal (https://beyond-coal.eu/),Europe Beyond Coal (https://beyond-coal.eu/),norm_lobbyregister_eintrag_2022-09-19_#0010393,
6714,orig_lobbyregister_2022-08-31_#0006715,lobbyregister_membership,lobbyregister,2022-08-31,Europen,Europen,norm_lobbyregister_eintrag_2022-09-19_#0010394,
6715,orig_lobbyregister_2022-07-15_#0006716,lobbyregister_membership,lobbyregister,2022-07-15,EUROPEN,EUROPEN,norm_lobbyregister_eintrag_2022-09-19_#0010395,
6716,orig_lobbyregister_2022-06-27_#0006717,lobbyregister_membership,lobbyregister,2022-06-27,EuropeOn,EuropeOn,norm_lobbyregister_eintrag_2022-09-19_#0010396,
6717,orig_lobbyregister_2022-06-09_#0006718,lobbyregister_membership,lobbyregister,2022-06-09,Europe Triathlon,Europe Triathlon,norm_lobbyregister_eintrag_2022-09-19_#0010397,
6718,orig_lobbyregister_2022-07-01_#0006719,lobbyregister_membership,lobbyregister,2022-07-01,Europex - Association of European Energy Exchanges,Europex - Association of European Energy Exchanges,norm_lobbyregister_eintrag_2022-09-19_#0010398,
6719,orig_lobbyregister_2022-06-17_#0006720,lobbyregister_membership,lobbyregister,2022-06-17,EUROSAF (European Sailing Federation),EUROSAF (European Sailing Federation),norm_lobbyregister_eintrag_2022-09-19_#0010400,
6720,orig_lobbyregister_2022-03-10_#0006721,lobbyregister_membership,lobbyregister,2022-03-10,Euroseeds,Euroseeds,norm_lobbyregister_eintrag_2022-09-19_#0010401,
6721,orig_lobbyregister_2022-07-12_#0006722,lobbyregister_membership,lobbyregister,2022-07-12,Eurosif,Eurosif,norm_lobbyregister_eintrag_2022-09-19_#0010402,
6722,orig_lobbyregister_2022-02-18_#0006723,lobbyregister_membership,lobbyregister,2022-02-18,EUROSIL/AGQ,EUROSIL/AGQ,norm_lobbyregister_eintrag_2022-09-19_#0010403,
6723,orig_lobbyregister_2022-09-06_#0006724,lobbyregister_membership,lobbyregister,2022-09-06,Eurosite,Eurosite,norm_lobbyregister_eintrag_2022-09-19_#0010404,
6724,orig_lobbyregister_2022-07-14_#0006725,lobbyregister_membership,lobbyregister,2022-07-14,Eurosmart,Eurosmart,norm_lobbyregister_eintrag_2022-09-19_#0010405,
6725,orig_lobbyregister_2022-05-05_#0006726,lobbyregister_membership,lobbyregister,2022-05-05,Eurosolar,Eurosolar,norm_lobbyregister_eintrag_2022-09-19_#0010406,
6726,orig_lobbyregister_2022-05-09_#0006727,lobbyregister_membership,lobbyregister,2022-05-09,EUROSOLAR e.V.,EUROSOLAR e.V.,norm_lobbyregister_eintrag_2022-09-19_#0010407,
6727,orig_lobbyregister_2022-08-31_#0006728,lobbyregister_membership,lobbyregister,2022-08-31,Eurosolar e.V.,Eurosolar e.V.,norm_lobbyregister_eintrag_2022-09-19_#0010408,
6728,orig_lobbyregister_2022-09-13_#0006729,lobbyregister_membership,lobbyregister,2022-09-13,Eurosolar e. V.,Eurosolar e. V.,norm_lobbyregister_eintrag_2022-09-19_#0010409,
6729,orig_lobbyregister_2022-06-28_#0006730,lobbyregister_membership,lobbyregister,2022-06-28,EUROSOLAR Europäische Vereinigung für Erneuerbare Energien e.V.,EUROSOLAR Europäische Vereinigung für Erneuerbare Energien e.V.,norm_lobbyregister_eintrag_2022-09-19_#0010410,
6730,orig_lobbyregister_2022-05-19_#0006731,lobbyregister_membership,lobbyregister,2022-05-19,EUROSOLAR - Europäische Vereinigung für Erneuerbare Energien e.V.,EUROSOLAR - Europäische Vereinigung für Erneuerbare Energien e.V.,norm_lobbyregister_eintrag_2022-09-19_#0010411,
6731,orig_lobbyregister_2022-06-08_#0006732,lobbyregister_membership,lobbyregister,2022-06-08,EuroWindoor AISBL,EuroWindoor AISBL,norm_lobbyregister_eintrag_2022-09-19_#0010413,
6732,orig_lobbyregister_2022-02-22_#0006733,lobbyregister_membership,lobbyregister,2022-02-22,EUROYARDS,EUROYARDS,norm_lobbyregister_eintrag_2022-09-19_#0010416,
6733,orig_lobbyregister_2022-06-29_#0006734,lobbyregister_membership,lobbyregister,2022-06-29,Eurpean Green Vehicles Initiative Association for the 2Zero partnership,Eurpean Green Vehicles Initiative Association for the 2Zero partnership,norm_lobbyregister_eintrag_2022-09-19_#0010417,
6734,orig_lobbyregister_2022-09-12_#0006735,lobbyregister_membership,lobbyregister,2022-09-12,EUSA -European Union of Swimming Pool and Spa Associations,EUSA -European Union of Swimming Pool and Spa Associations,norm_lobbyregister_eintrag_2022-09-19_#0010418,
